activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
inactive,8260844,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(C#N)c3ccccn3c2c1,,,CHEMBL1201862,,,,CHEMBL1309254,,CHEMBL1309254,4.95,0,http://www.openphacts.org/units/Nanomolar,1120746,=,7,1,=,,IC50,nM,,11247.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,11.247
active,8260845,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc2ccccn2c1-c1ccnc(S)n1,,,CHEMBL1201862,,,,CHEMBL1465978,,CHEMBL1465978,5.37,0,http://www.openphacts.org/units/Nanomolar,1154487,=,7,1,=,,IC50,nM,,4248.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,4.248
inactive,8260846,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2c(C)cccn2c1C(=O)N/N=C/c1cc(O)cc(O)c1,,,CHEMBL1201862,,,,CHEMBL2007313,,CHEMBL2007313,4.99,0,http://www.openphacts.org/units/Nanomolar,1127257,=,7,1,=,,IC50,nM,,10239.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,10.239
active,8260847,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C)nc(SCc2ccc(C(=O)N/N=C/c3cccc(O)c3O)cc2)n1,,,CHEMBL1201862,,,,CHEMBL1996281,,CHEMBL1996281,5.33,0,http://www.openphacts.org/units/Nanomolar,1047355,=,7,1,=,,IC50,nM,,4722.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,4.722
inactive,8260848,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1c(-c2ccccc2)n[nH]c1O)c1cccc(C(F)(F)F)c1,,,CHEMBL1201862,,,,CHEMBL1985010,,CHEMBL1985010,,0,http://www.openphacts.org/units/Nanomolar,1586177,>,7,1,>,,IC50,nM,,35841.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,35.841
inactive,8260849,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCC1CCCC1)Nc1ccc(C(=O)NCc2cccnc2)cc1,,,CHEMBL1201862,,,,CHEMBL1564670,,CHEMBL1564670,4.47,0,http://www.openphacts.org/units/Nanomolar,1108543,=,7,1,=,,IC50,nM,,34158.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,34.158
active,8260850,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)NC(c1cc(Cl)c2cccnc2c1O)C1CC1,,,CHEMBL1201862,,,,CHEMBL1406616,,CHEMBL1406616,5.21,0,http://www.openphacts.org/units/Nanomolar,1293286,=,7,1,=,,IC50,nM,,6126.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.126
active,8260851,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)NC2CC(=O)N(c3ccc4c(c3)OCCO4)C2)cc1C,,,CHEMBL1201862,,,,CHEMBL1475299,,CHEMBL1475299,5.97,0,http://www.openphacts.org/units/Nanomolar,1254617,=,7,1,=,,IC50,nM,,1077.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,1.077
inactive,8260852,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)NCC(=O)Oc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl,,,CHEMBL1201862,,,,CHEMBL576412,,CHEMBL576412,4.94,0,http://www.openphacts.org/units/Nanomolar,1034291,=,7,1,=,,IC50,nM,,11486.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,11.486
inactive,8260853,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(C)c1-n1nnnc1C(c1cccs1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1903362,,CHEMBL1903362,4.72,0,http://www.openphacts.org/units/Nanomolar,1488575,=,7,1,=,,IC50,nM,,18926.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,18.926
active,8260854,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CC(=O)NCCCC(=O)O)c(=O)oc2cc3c(cc12)CCC(C)(C)O3,,,CHEMBL1201862,,,,CHEMBL1566908,,CHEMBL1566908,5.41,0,http://www.openphacts.org/units/Nanomolar,1210804,=,7,1,=,,IC50,nM,,3860.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.86
active,8260855,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(O)nc(Nc2cccc(Br)c2)n1,,,CHEMBL1201862,,,,CHEMBL1597286,,CHEMBL1597286,5.17,0,http://www.openphacts.org/units/Nanomolar,1198110,=,7,1,=,,IC50,nM,,6810.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.81
active,8260856,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,c1cc2[nH]c(C3CC3)nc2c2nsnc12,,,CHEMBL1201862,,,,CHEMBL1413178,,CHEMBL1413178,5.92,0,http://www.openphacts.org/units/Nanomolar,1287345,=,7,1,=,,IC50,nM,,1197.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,1.197
active,8260857,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1NS(=O)(=O)c1cccc(NC(=O)c2cncc(Br)c2)c1,,,CHEMBL1201862,,,,CHEMBL1703566,,CHEMBL1703566,5.11,0,http://www.openphacts.org/units/Nanomolar,1383533,=,7,1,=,,IC50,nM,,7715.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,7.715
active,8260858,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N/N=C/c1coc2ccc(Cl)cc2c1=O)c1ccc(O)cc1,,,CHEMBL1201862,,,,CHEMBL1995641,,CHEMBL1995641,5.44,0,http://www.openphacts.org/units/Nanomolar,1246166,=,7,1,=,,IC50,nM,,3608.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.608
active,8260859,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Cc2nnc(SCc3ccc([N+](=O)[O-])cc3)o2)cc1,,,CHEMBL1201862,,,,CHEMBL1352064,,CHEMBL1352064,5.26,0,http://www.openphacts.org/units/Nanomolar,1102480,=,7,1,=,,IC50,nM,,5527.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,5.527
active,8260860,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)NC(c1cc(Cl)c2cccnc2c1O)C(C)C,,,CHEMBL1201862,,,,CHEMBL1572233,,CHEMBL1572233,5.20,0,http://www.openphacts.org/units/Nanomolar,1293285,=,7,1,=,,IC50,nM,,6318.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.318
active,8260861,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCOc1ccc(/C=C/c2c([N+](=O)[O-])c(=O)n(C)c(=O)n2C)cc1,,,CHEMBL1201862,,,,CHEMBL1577792,,CHEMBL1577792,5.37,0,http://www.openphacts.org/units/Nanomolar,1215023,=,7,1,=,,IC50,nM,,4317.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,4.317
active,8260862,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1cccc(/C=N/NC(=O)c2cccnc2)c1O,,,CHEMBL1201862,,,,CHEMBL1975006,,CHEMBL1975006,5.01,0,http://www.openphacts.org/units/Nanomolar,1208087,=,7,1,=,,IC50,nM,,9666.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,9.666
active,8260863,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)c1cccc(NC(=O)COc2cc3oc(=O)c(CC(C)O)c(C)c3cc2Cl)c1,,,CHEMBL1201862,,,,CHEMBL1558455,,CHEMBL1558455,5.20,0,http://www.openphacts.org/units/Nanomolar,1027606,=,7,1,=,,IC50,nM,,6251.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.251
active,8260864,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)c2ccccc12,,,CHEMBL1201862,,,,CHEMBL132431,,CHEMBL132431,7.73,0,http://www.openphacts.org/units/Nanomolar,1388539,=,7,1,=,,IC50,nM,,18.61,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,0.01861
active,8260865,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])c1ccc(N(CCO)CCO)c2c1no[n+]2[O-],,,CHEMBL1201862,,,,CHEMBL1896348,,CHEMBL1896348,5.19,0,http://www.openphacts.org/units/Nanomolar,1536924,=,7,1,=,,IC50,nM,,6439.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.439
active,8260866,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCl)N1N=C(c2ccco2)CC1c1ccco1,,,CHEMBL1201862,,,,CHEMBL1306377,,CHEMBL1306377,6.12,0,http://www.openphacts.org/units/Nanomolar,1218365,=,7,1,=,,IC50,nM,,762.3,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,0.7623
active,8260867,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,S=C(Nc1ccccc1)Nc1ccc(OCc2ccc(Cl)cc2Cl)cc1,,,CHEMBL1201862,,,,CHEMBL1307972,,CHEMBL1307972,5.86,0,http://www.openphacts.org/units/Nanomolar,1016176,=,7,1,=,,IC50,nM,,1386.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,1.386
inactive,8260868,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccc(-c2noc(CCC(=O)O)n2)cc1,,,CHEMBL1201862,,,,CHEMBL1488229,,CHEMBL1488229,4.82,0,http://www.openphacts.org/units/Nanomolar,1271996,=,7,1,=,,IC50,nM,,15161.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,15.161
active,8260869,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCn1c(Oc2ccc(F)cc2)nc2c1c(=O)n(C)c(=O)n2C,,,CHEMBL1201862,,,,CHEMBL1421321,,CHEMBL1421321,5.49,0,http://www.openphacts.org/units/Nanomolar,1090397,=,7,1,=,,IC50,nM,,3241.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.241
active,8260870,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)C1=C(C)N=C2CC(C)(C)CC(O)=C2C1C,,,CHEMBL1201862,,,,CHEMBL1348955,,CHEMBL1348955,5.10,0,http://www.openphacts.org/units/Nanomolar,1113581,=,7,1,=,,IC50,nM,,7945.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,7.945
active,8260871,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(CCCC)c1[nH]cnc2ncnc1-2,,,CHEMBL1201862,,,,CHEMBL1412433,,CHEMBL1412433,5.67,0,http://www.openphacts.org/units/Nanomolar,1095337,=,7,1,=,,IC50,nM,,2136.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,2.136
active,8260872,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)NC(=O)C1(C)CCC(=O)N1CCCn1ccnc1,,,CHEMBL1201862,,,,CHEMBL2000559,,CHEMBL2000559,5.35,0,http://www.openphacts.org/units/Nanomolar,1586178,=,7,1,=,,IC50,nM,,4506.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,4.506
active,8260873,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)NC3CCCC3)C2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1469670,,CHEMBL1469670,5.80,0,http://www.openphacts.org/units/Nanomolar,1241065,=,7,1,=,,IC50,nM,,1583.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,1.583
active,8260874,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2cccc(OCc3ccc(F)cc3)c2CCN1Cc1ccccc1,,,CHEMBL1201862,,,,CHEMBL1309164,,CHEMBL1309164,5.38,0,http://www.openphacts.org/units/Nanomolar,1036332,=,7,1,=,,IC50,nM,,4151.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,4.151
active,8260875,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccc(/C=C2\SC(=S)N(CCC(=O)O)C2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1400379,,CHEMBL1400379,5.67,0,http://www.openphacts.org/units/Nanomolar,1142155,=,7,1,=,,IC50,nM,,2116.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,2.116
inactive,8260876,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CCN(C(=O)c2scc3c2OCCO3)CC1,,,CHEMBL1201862,,,,CHEMBL1345229,,CHEMBL1345229,5.00,0,http://www.openphacts.org/units/Nanomolar,1183585,=,7,1,=,,IC50,nM,,10037.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,10.037
active,8260877,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(N2CCC(C(N)=O)CC2)c2c(-c3cccs3)csc2n1,,,CHEMBL1201862,,,,CHEMBL1542543,,CHEMBL1542543,5.48,0,http://www.openphacts.org/units/Nanomolar,1133547,=,7,1,=,,IC50,nM,,3314.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.314
active,8260878,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(/C=N/NC(=O)C(=O)Nc2ccccc2OC(F)(F)C(F)F)c1O,,,CHEMBL1201862,,,,CHEMBL1969300,,CHEMBL1969300,5.25,0,http://www.openphacts.org/units/Nanomolar,1032274,=,7,1,=,,IC50,nM,,5650.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,5.65
active,8260879,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)CN(C)C(=O)C2(c3ccccc3)CCCC2)cc1,,,CHEMBL1201862,,,,CHEMBL1700017,,CHEMBL1700017,5.27,0,http://www.openphacts.org/units/Nanomolar,1382441,=,7,1,=,,IC50,nM,,5390.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,5.39
inactive,8260880,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1cccc(/C=N/NC(=O)c2cc(C3CC3)[nH]n2)c1O,,,CHEMBL1201862,,,,CHEMBL2001316,,CHEMBL2001316,4.83,0,http://www.openphacts.org/units/Nanomolar,1244318,=,7,1,=,,IC50,nM,,14833.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,14.833
